ProdutoId;Nome Produto;Tipo Dado;Title;Content;Http-Equiv;Name;Scheme
80535;Molde de Silicone para Vaso de Suculenta com 3 recipientes - Cor Vermelho;meta;;Faça você mesmo peças incríveis com o Molde de Silicone para vaso com 3 recipientes. Fabricado em silicone, ele é antiaderente e fácil de limpar, além disso, os moldes de silicone são compatíveis com gesso, concreto, resina epóxi, poliéster, vela e sabonete.;;description;
80535;Molde de Silicone para Vaso de Suculenta com 3 recipientes - Cor Vermelho;meta;;gesso, concreto, resina epóxi, poliéster, vela, sabonete, silicone, molde, vaso, artesanato, plantas, suculenta;;keyword;
80540;Papel Azulzinho Solta Fácil Transfer, 80G - 100 Folhas;title;Papel Azulzinho Solta Fácil Transfer 80G
80540;Papel Azulzinho Solta Fácil Transfer, 80G - 100 Folhas;meta;;O Papel Azulzinho Solta Fácil Transfer vai deixar os seus copos personalizados ainda mais bonitos, adquira hoje mesmo no site Escuta o Véio!;;description;
80540;Papel Azulzinho Solta Fácil Transfer, 80G - 100 Folhas;meta;;papel azulzinho solta fácil transfer 80g 100 folhas, papel azulzinho transfer 80g, papel azulzinho para acrílico e vidro, papel transfer azulzinho 80g em folhas, papel para personalização vidro acrílico azulzinho, papel azulzinho solta fácil transfer laser, papel transfer azulzinho 80g 100 fls, papel azulzinho para porcelana e vidro, papel azulzinho transfer para metais, papel azulzinho acabamento fosco, papel azulzinho para canecas vidro acrílico, papel azulzinho alta definição 80g, papel azulzinho durável e resistente, papel azulzinho para aplicações exigentes, papel azulzinho transferência de imagem viva, papel azulzinho para decalque vidro, papel azulzinho para jato de areia decorativo, papel azulzinho para personalização objetos transparentes, papel azulzinho kit 100 folhas A4 80g, papel azulzinho para transfer em acrílico colorido e transparente;;keywords;
80543;Primer Promotor de Aderência para Plástico TF200 900ML;title;Primer para Plástico TF200 900ML
80543;Primer Promotor de Aderência para Plástico TF200 900ML;meta;;Se você precisa melhorar a adesão em superfícies de plásticas no transfer laser, o Primer Promotor de Aderência para Plástico TF200 é o produto que você estava procurando. Ele promove a aderência em superfícies plásticas evitando o deslocamento de imagens do papel transfer, é super prático de usar e seca rápido.;;description;
80543;Primer Promotor de Aderência para Plástico TF200 900ML;meta;;Aderência, plástico, imagens, papel, transfix. Primer, promotor de aderência, transfer, sublimação, impressão, como transferir, primer para plástico, primer para plásticos, , Brinde,  ,brindes, brinde personalizados,  brinde para clientes, brindes corporativos,  copos personalizados, personalizados, personalizados jardim encantado, quadro personalizado, personalizados de luxo, personalizados para festa, personalizados sereia, personalizados para imprimir, personalizados para casamento, personalizados 3d;;keywords;
80546;Removick Removedor de Filme 150ML;title;Removick Removedor de Filme 150 ml
80546;Removick Removedor de Filme 150ML;meta;;O Removick Removedor de Filme remove instantaneamente 100% todos os tipos de filmes sublimaticos em tecido sem estragar suas roupas e sem deixar nenhum resíduo. Indicado para filmes a base de PU, vinílico e OBM;;description;
80546;Removick Removedor de Filme 150ML;meta;;removedor, filme, tecido, sublimação, PU, vinílico, OBM, roupas, resíduos ;;keywords;
80547;Smart Coat Fosco 200ML;title;""
80548;Smart Coat Brilhante 200ML;title;Smart Coat Brilhante 
80548;Smart Coat Brilhante 200ML;meta;;Proteja suas impressões e eleve a qualidade dos seus produtos com o Smart Coat Brilhante da Transfix. O verniz incolor de alta resistência protege até mesmo contra raios UV evitando que as peças desbotem, além disso é ecologicamente correto possui ótimo rendimento e fácil aplicação.;;description ;
80548;Smart Coat Brilhante 200ML;meta;;verniz, verniz incolor, proteção, artesanato, personalizados, brindes, brilho, resistência ;;keyword;
80549;Smart Coat Brilhante 1L;title;Smart Coat Brilhante 900 ML
80549;Smart Coat Brilhante 1L;meta;;Proteja suas impressões e eleve a qualidade dos seus produtos com o Smart Coat Brilhante da Transfix. O verniz incolor de alta resistência protege até mesmo contra raios UV evitando que as peças desbotem, além disso é ecologicamente correto possui ótimo rendimento e fácil aplicação.;;description;
80549;Smart Coat Brilhante 1L;meta;;verniz, verniz incolor, proteção, artesanato, personalizados, brindes, brilho, resistência, banners, signs, adesivos, placas, frotas ;;keywords;
80550;Smart Coat Fosco 1L;title;Smart Coat Fosco  900 ML
80550;Smart Coat Fosco 1L;meta;;Proteja suas impressões e eleve a qualidade dos seus produtos com o Smart Coat Fosco da Transfix. O verniz incolor de alta resistência protege até mesmo contra raios UV evitando que as peças desbotem, além disso é ecologicamente correto possui ótimo rendimento e fácil aplicação.;;description;
80550;Smart Coat Fosco 1L;meta;;verniz, verniz incolor, proteção, artesanato, personalizados, brindes, brilho, resistência, banners, signs, adesivos, placas, frotas ;;keywords;
80551;TF Clean Borracha 150ML;title;TF Clean Borracha 150 ml
80551;TF Clean Borracha 150ML;meta;;Seus tênis vão ficar como novos com o TF Clean Borracha. Com esse limpa borracha você remove até as sujeiras e manchas mais difíceis sem esforço, é só agitar e aplicar na superfície. ;;description;
80551;TF Clean Borracha 150ML;meta;;limpa borracha, limpador, tênis, solado, como limpar, limpeza, manchas, sujeira;;keyword;
80552;Limpador de Superfícies Iso Cleaner 1LT;title;Limpador de Superfícies Iso Cleaner 1LT
80552;Limpador de Superfícies Iso Cleaner 1LT;meta;;O Iso Cleaner é o produto ideal para limpar e desengordurar superfícies como metais, vidros e plásticos, deixando as peças prontas para receber primers promotores de aderência e aplicações de fitas adesivas.;;description;
80552;Limpador de Superfícies Iso Cleaner 1LT;meta;;metais, vidros, plásticos, limpador, aderência, fita adesiva, primer, limpeza, desengordurante ;;keyword;
80553;Smart Manta Sublimação para Azulejo;title; Smart Manta Sublimação para Azulejo
80553;Smart Manta Sublimação para Azulejo;meta;;A Smart Manta Sublimação para Azulejo Transfix veio para facilitar sua vida e acelerar a produção de seus produtos. Perfeita para manter o material protegido da queima dando mais qualidade e brilho no resultado final. ;;description ;
80553;Smart Manta Sublimação para Azulejo;meta;;manta, sublimação, proteção, brilho, polímero, placas, crachá, queima;;keyword;
80554;Caneca Alumínio Para Transfer Alça Branca;title;""
80555;Caneca Alumínio Para Transfer Alça Rosa;title;""
80556;Caneca Alumínio Para Transfer Alça Preta;title;""
80557;Caneca Alumínio Para Transfer Alça Amarela;title;""
80558;Smart Color Finish, 3,6L Areia Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;meta;;Se você vai pintar sua casa, precisa conhecer a Smart Color, a tinta que não descasca e se adapta às superfícies, mesmo que sejam irregulares, permitindo que tenham muito mais aderência no local onde forem aplicadas. Além disso, a Smart Color é uma tinta respirável, que permite a passagem da água em forma de vapor.;;description;
80558;Smart Color Finish, 3,6L Areia Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;meta;;smart color, tinta, pintura, pintar casa, pintura residencial, pintor, tinta impermeavel, tinta não descasca, melhor tinta para pintar casa;;keywords;
80559;Smart Color Finish, 3,6L Branco Neve Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;meta;;Se você vai pintar sua casa, precisa conhecer a Smart Color, a tinta que não descasca e se adapta às superfícies, mesmo que sejam irregulares, permitindo que tenham muito mais aderência no local onde forem aplicadas. Além disso, a Smart Color é uma tinta respirável, que permite a passagem da água em forma de vapor.;;description;
80559;Smart Color Finish, 3,6L Branco Neve Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;meta;;smart color, tinta, pintura, pintar casa, pintura residencial, pintor, tinta impermeavel, tinta não descasca, melhor tinta para pintar casa;;keywords;
80560;Smart Color Finish, 3,6L Pérola Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;meta;;smart color, tinta, pintura, pintar casa, pintura residencial, pintor, tinta impermeavel, tinta não descasca, melhor tinta para pintar casa;;keywords;
80560;Smart Color Finish, 3,6L Pérola Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;meta;;Se você vai pintar sua casa, precisa conhecer a Smart Color, a tinta que não descasca e se adapta às superfícies, mesmo que sejam irregulares, permitindo que tenham muito mais aderência no local onde forem aplicadas. Além disso, a Smart Color é uma tinta respirável, que permite a passagem da água em forma de vapor.;;description;
80561;Smart Color Finish, 3,6L Fendi Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;meta;;Se você vai pintar sua casa, precisa conhecer a Smart Color, a tinta que não descasca e se adapta às superfícies, mesmo que sejam irregulares, permitindo que tenham muito mais aderência no local onde forem aplicadas. Além disso, a Smart Color é uma tinta respirável, que permite a passagem da água em forma de vapor.;;description;
80561;Smart Color Finish, 3,6L Fendi Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;meta;;smart color, tinta, pintura, pintar casa, pintura residencial, pintor, tinta impermeavel, tinta não descasca, melhor tinta para pintar casa;;keywords;
80562;Smart Color Finish, 3,6L Algodão Egípcio Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;meta;;Se você vai pintar sua casa, precisa conhecer a Smart Color, a tinta que não descasca e se adapta às superfícies, mesmo que sejam irregulares, permitindo que tenham muito mais aderência no local onde forem aplicadas. Além disso, a Smart Color é uma tinta respirável, que permite a passagem da água em forma de vapor.;;description;
80562;Smart Color Finish, 3,6L Algodão Egípcio Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;meta;;smart color, tinta, pintura, pintar casa, pintura residencial, pintor, tinta impermeavel, tinta não descasca, melhor tinta para pintar casa;;keywords;
80563;Smart Color Finish, 3,6L Menta Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;meta;;smart color, tinta, pintura, pintar casa, pintura residencial, pintor, tinta impermeavel, tinta não descasca, melhor tinta para pintar casa;;keywords;
80563;Smart Color Finish, 3,6L Menta Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;meta;;Se você vai pintar sua casa, precisa conhecer a Smart Color, a tinta que não descasca e se adapta às superfícies, mesmo que sejam irregulares, permitindo que tenham muito mais aderência no local onde forem aplicadas. Além disso, a Smart Color é uma tinta respirável, que permite a passagem da água em forma de vapor.;;description;
80565;Smart Color Finish, 3,6L Pêssego Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;meta;;smart color, tinta, pintura, pintar casa, pintura residencial, pintor, tinta impermeavel, tinta não descasca, melhor tinta para pintar casa;;keywords;
80565;Smart Color Finish, 3,6L Pêssego Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;meta;;Se você vai pintar sua casa, precisa conhecer a Smart Color, a tinta que não descasca e se adapta às superfícies, mesmo que sejam irregulares, permitindo que tenham muito mais aderência no local onde forem aplicadas. Além disso, a Smart Color é uma tinta respirável, que permite a passagem da água em forma de vapor.;;description;
80566;Smart Color Finish, 3,6L Mesa de Bar Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;meta;;Se você vai pintar sua casa, precisa conhecer a Smart Color, a tinta que não descasca e se adapta às superfícies, mesmo que sejam irregulares, permitindo que tenham muito mais aderência no local onde forem aplicadas. Além disso, a Smart Color é uma tinta respirável, que permite a passagem da água em forma de vapor.;;description;
80566;Smart Color Finish, 3,6L Mesa de Bar Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;meta;;smart color, tinta, pintura, pintar casa, pintura residencial, pintor, tinta impermeavel, tinta não descasca, melhor tinta para pintar casa;;keywords;
80567;Smart Color Finish, 3,6L Elefante Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;title;Tinta Elástica Smart Color Fosco 3,6L Elefante
80567;Smart Color Finish, 3,6L Elefante Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;meta;;Se você vai pintar sua casa, precisa conhecer a Smart Color, a tinta que não descasca e se adapta às superfícies, mesmo que sejam irregulares, permitindo que tenham muito mais aderência no local onde forem aplicadas. Além disso, a Smart Color é uma tinta respirável, que permite a passagem da água em forma de vapor.;;description;
80567;Smart Color Finish, 3,6L Elefante Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;meta;;smart color, tinta, pintura, pintar casa, pintura residencial, pintor, tinta impermeavel, tinta não descasca, melhor tinta para pintar casa;;keywords;
80568;Smart Color Finish, 3,6L Cocada Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;title;Tinta Elástica Smart Color Fosco 3,6L Cocada
80568;Smart Color Finish, 3,6L Cocada Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;meta;;Se você vai pintar sua casa, precisa conhecer a Smart Color, a tinta que não descasca e se adapta às superfícies, mesmo que sejam irregulares, permitindo que tenham muito mais aderência no local onde forem aplicadas. Além disso, a Smart Color é uma tinta respirável, que permite a passagem da água em forma de vapor.;;description;
